GAIN AT LOW ENERGIES
-----------------------------------------------------------------
Linear Fit in range [50 - 100] DAC_inj code
Cubic Fit in range [0 - 500] DAC_inj code
-----------------------------------------------------------------
INDEX
l_g_m: Gain obtained with linear fit and mean values
l_i_m: Intercept obtained with linear fit and mean values
l_r2_m: R^2 obtained with linear fit and mean values
l_rs_m: Residuals obtained with linear fit and mean values
l_g_mwo: Gain obtained with linear fit and mean values without outliers
l_i_mwo: Intercept obtained with linear fit and mean values without outliers
l_r2_mwo: R^2 obtained with linear fit and mean values without outliers
l_rs_mwo: Residuals obtained with linear fit and mean values without outliers
3_g_m: Gain obtained in x=0 with cubic fit and mean values
3_i_m: Intercept obtained with cubic fit and mean values
3_r2_m: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values
3_rs_m: Residuals obtained with cubic fit and mean values
3_g_mwo: Gain obtained in x=0 with cubic fit and mean values without outliers
3_i_mwo: Intercept obtained with cubic fit and mean values without outliers
3_r2_mwo: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values without outliers
3_rs_mwo: Residuals obtained with cubic fit and mean values without outliers
-----------------------------------------------------------------
ch	pt	l_g_m	l_i_m	l_r2_m	l_rs_m	l_g_mwo	l_i_mwo	l_r2_mwo	l_rs_mwo	3_g_m	3_i_m	3_r2_m	3_rs_m	3_g_mwo	3_i_mwo	3_r2_mwo	3_rs_mwo
21	 3	1.155	147.240	0.9994	0.631	1.155	147.173	0.9996	0.514	1.257	144.360	0.9973	1.395	1.253	144.483	0.9975	1.272
21	 4	1.106	147.295	0.9998	0.391	1.106	147.295	0.9998	0.391	1.198	144.097	0.9975	0.944	1.196	144.151	0.9975	0.915
21	 5	1.100	144.515	0.9999	0.186	1.103	144.334	1.0000	0.172	1.146	143.852	0.9978	0.860	1.144	143.914	0.9978	0.797
21	 6	1.074	143.695	1.0000	0.120	1.071	143.885	0.9999	0.203	1.123	142.651	0.9978	0.818	1.121	142.650	0.9978	0.783
21	 7	1.028	144.775	0.9992	0.643	1.025	144.990	0.9993	0.626	1.076	143.045	0.9982	0.920	1.075	143.075	0.9982	0.848
22	 0	1.356	115.090	0.9999	0.306	1.354	115.193	0.9998	0.392	1.666	103.810	0.9999	1.879	1.664	103.916	1.0000	1.911
22	 1	1.210	113.665	0.9999	0.295	1.205	114.119	0.9998	0.408	1.419	105.915	0.9957	1.453	1.419	105.892	0.9957	1.477
22	 2	1.147	112.565	0.9996	0.507	1.147	112.565	0.9996	0.507	1.318	105.802	0.9966	1.161	1.317	105.811	0.9968	1.206
22	 3	1.139	109.615	0.9997	0.426	1.140	109.610	0.9998	0.369	1.275	104.895	0.9969	1.408	1.274	104.949	0.9969	1.300
22	 4	1.114	108.955	0.9998	0.358	1.114	108.906	0.9998	0.330	1.231	104.751	0.9970	1.624	1.228	104.812	0.9970	1.631
22	 5	1.086	107.815	0.9992	0.692	1.085	107.954	0.9991	0.740	1.182	104.593	0.9972	1.421	1.181	104.568	0.9973	1.468
22	 6	1.091	105.050	0.9998	0.345	1.091	105.050	0.9998	0.345	1.155	103.742	0.9974	1.157	1.156	103.753	0.9975	1.092
22	 7	1.048	106.000	0.9996	0.463	1.049	105.937	0.9994	0.550	1.111	103.941	0.9979	1.161	1.110	103.934	0.9979	1.202
23	 0	1.348	141.960	0.9999	0.227	1.346	142.153	0.9999	0.273	1.641	132.481	1.0000	1.811	1.637	132.709	1.0000	1.587
23	 1	1.202	139.540	0.9999	0.213	1.203	139.466	1.0000	0.108	1.376	134.555	0.9959	1.735	1.376	134.487	0.9962	1.872
23	 2	1.131	138.455	0.9998	0.340	1.134	138.303	0.9999	0.230	1.291	133.036	0.9967	1.150	1.292	132.975	0.9967	1.091
23	 3	1.103	137.315	1.0000	0.170	1.107	137.032	0.9999	0.185	1.237	132.670	0.9970	0.850	1.236	132.659	0.9970	0.704
23	 4	1.082	136.145	1.0000	0.079	1.085	135.938	1.0000	0.090	1.194	132.449	0.9972	0.464	1.194	132.423	0.9972	0.381
23	 5	1.034	136.790	0.9998	0.319	1.032	136.974	0.9997	0.376	1.156	131.734	0.9972	0.936	1.156	131.732	0.9973	0.956
23	 6	1.049	133.480	0.9999	0.182	1.043	133.906	0.9999	0.184	1.140	130.729	0.9973	0.644	1.140	130.702	0.9973	0.611
23	 7	1.000	135.070	0.9997	0.406	1.001	135.045	0.9997	0.393	1.089	131.335	0.9979	0.887	1.092	131.122	0.9979	1.286
24	 0	1.413	156.365	0.9994	0.751	1.413	156.407	0.9991	0.927	1.760	143.956	1.0000	1.575	1.755	144.187	1.0000	1.464
24	 1	1.268	151.915	0.9998	0.388	1.268	152.038	0.9998	0.371	1.451	146.539	0.9958	1.536	1.452	146.519	0.9958	1.688
24	 2	1.199	149.335	0.9999	0.302	1.205	148.957	0.9999	0.223	1.330	145.611	0.9968	0.701	1.332	145.505	0.9971	0.808
24	 3	1.163	148.035	0.9997	0.432	1.160	148.241	0.9998	0.410	1.277	144.727	0.9971	1.199	1.276	144.736	0.9973	1.044
24	 4	1.130	147.070	0.9999	0.193	1.133	146.842	0.9999	0.225	1.227	144.246	0.9973	1.000	1.224	144.338	0.9974	0.965
24	 5	1.102	145.675	0.9998	0.383	1.102	145.675	0.9998	0.383	1.171	143.880	0.9975	0.869	1.171	143.869	0.9975	0.811
24	 6	1.075	144.725	1.0000	0.121	1.076	144.618	1.0000	0.093	1.142	142.884	0.9977	1.120	1.147	142.580	0.9976	1.032
24	 7	1.036	145.025	0.9998	0.364	1.034	145.123	0.9997	0.379	1.100	142.728	0.9981	0.980	1.098	142.760	0.9981	0.879
25	 0	1.379	187.235	0.9999	0.371	1.379	187.235	0.9999	0.371	1.710	175.353	1.0000	1.754	1.705	175.575	1.0000	1.570
25	 1	1.211	184.720	0.9997	0.499	1.209	184.817	0.9995	0.575	1.442	175.898	0.9958	0.971	1.438	175.996	0.9959	0.882
25	 2	1.155	181.825	0.9996	0.512	1.155	181.825	0.9995	0.595	1.339	174.342	0.9967	0.754	1.337	174.363	0.9970	0.843
25	 3	1.138	179.195	0.9994	0.608	1.137	179.327	0.9995	0.587	1.288	173.464	0.9970	1.014	1.289	173.424	0.9972	0.956
25	 4	1.101	178.840	0.9997	0.431	1.099	178.961	0.9998	0.356	1.232	173.590	0.9972	0.996	1.229	173.619	0.9973	1.038
25	 5	1.105	175.005	0.9994	0.612	1.105	175.005	0.9994	0.612	1.198	172.057	0.9972	1.221	1.198	172.064	0.9972	1.447
25	 6	1.073	174.960	0.9993	0.647	1.074	174.907	0.9992	0.699	1.167	171.590	0.9976	0.976	1.165	171.593	0.9976	0.960
25	 7	1.053	174.105	0.9989	0.781	1.052	174.130	0.9990	0.739	1.133	171.222	0.9977	0.960	1.133	171.191	0.9978	0.911
26	 0	1.412	133.470	0.9999	0.383	1.414	133.435	0.9998	0.477	1.694	125.047	1.0000	1.252	1.693	125.138	1.0000	1.232
26	 1	1.226	133.670	0.9999	0.224	1.225	133.725	0.9999	0.307	1.411	127.690	0.9959	1.329	1.407	127.806	0.9963	1.372
26	 2	1.147	132.885	0.9999	0.262	1.142	133.226	0.9999	0.275	1.303	127.060	0.9969	1.095	1.301	127.079	0.9971	1.024
26	 3	1.141	129.370	0.9997	0.467	1.142	129.256	0.9997	0.464	1.260	125.741	0.9970	1.068	1.259	125.747	0.9971	0.971
26	 4	1.095	129.710	0.9999	0.209	1.099	129.464	0.9999	0.268	1.206	125.679	0.9973	0.718	1.207	125.628	0.9973	0.666
26	 5	1.063	129.205	1.0000	0.121	1.063	129.150	1.0000	0.149	1.151	125.771	0.9976	0.550	1.149	125.817	0.9980	0.600
26	 6	1.039	128.220	1.0000	0.084	1.038	128.306	1.0000	0.108	1.128	124.755	0.9976	0.414	1.128	124.717	0.9976	0.578
26	 7	1.004	128.300	1.0000	0.138	1.004	128.231	0.9999	0.188	1.080	124.820	0.9981	0.843	1.080	124.817	0.9982	0.967
27	 0	1.370	193.010	0.9999	0.365	1.369	193.071	0.9999	0.372	1.679	182.450	1.0000	0.937	1.675	182.592	1.0000	0.904
27	 1	1.193	191.965	0.9996	0.533	1.194	191.919	0.9996	0.548	1.420	182.982	0.9957	1.543	1.418	183.054	0.9961	1.470
27	 2	1.136	189.535	0.9997	0.429	1.137	189.451	0.9996	0.506	1.327	181.631	0.9968	0.867	1.324	181.706	0.9971	0.838
27	 3	1.125	186.690	0.9995	0.579	1.125	186.744	0.9994	0.620	1.279	180.793	0.9969	0.835	1.279	180.739	0.9969	0.968
27	 4	1.100	185.235	0.9998	0.383	1.098	185.362	0.9998	0.357	1.233	180.043	0.9972	0.717	1.232	180.024	0.9972	0.697
27	 5	1.053	185.650	0.9992	0.648	1.053	185.624	0.9992	0.654	1.190	179.479	0.9973	1.119	1.188	179.513	0.9974	1.134
27	 6	1.067	181.915	0.9998	0.317	1.065	182.036	0.9998	0.301	1.156	179.035	0.9973	0.750	1.155	179.032	0.9974	0.779
27	 7	1.029	182.775	0.9989	0.749	1.030	182.751	0.9988	0.783	1.133	178.322	0.9978	1.341	1.134	178.250	0.9979	1.324
28	 0	1.370	190.545	0.9999	0.286	1.363	191.126	0.9999	0.333	1.670	180.145	1.0000	1.317	1.665	180.334	1.0000	1.294
28	 1	1.199	189.745	1.0000	0.154	1.203	189.414	1.0000	0.184	1.414	181.375	0.9959	1.399	1.410	181.507	0.9961	1.258
28	 2	1.150	187.240	1.0000	0.111	1.144	187.696	1.0000	0.128	1.328	180.043	0.9967	0.702	1.326	180.070	0.9967	0.812
28	 3	1.137	184.215	0.9997	0.405	1.135	184.413	0.9998	0.362	1.269	179.624	0.9971	0.805	1.269	179.660	0.9971	0.684
28	 4	1.116	183.090	0.9996	0.499	1.116	182.986	0.9998	0.339	1.236	178.777	0.9972	1.110	1.235	178.770	0.9974	1.089
28	 5	1.074	183.145	0.9988	0.831	1.073	183.195	0.9987	0.872	1.189	178.540	0.9973	0.997	1.186	178.613	0.9974	1.093
28	 6	1.068	181.240	0.9992	0.658	1.066	181.398	0.9993	0.624	1.170	177.479	0.9975	0.814	1.168	177.568	0.9975	0.827
28	 7	1.038	181.160	0.9996	0.491	1.038	181.228	0.9992	0.640	1.121	177.814	0.9979	0.959	1.123	177.701	0.9979	0.997
29	 0	1.380	138.035	0.9996	0.580	1.376	138.357	0.9996	0.629	1.641	129.768	1.0000	1.212	1.641	129.849	1.0000	1.158
29	 1	1.223	137.425	1.0000	0.038	1.224	137.358	1.0000	0.052	1.405	131.459	0.9959	1.202	1.401	131.599	0.9965	1.154
29	 2	1.173	134.905	1.0000	0.061	1.174	134.879	1.0000	0.124	1.313	130.397	0.9967	0.948	1.315	130.327	0.9971	0.828
29	 3	1.127	134.435	0.9999	0.276	1.129	134.295	0.9999	0.263	1.253	130.065	0.9971	1.151	1.254	130.029	0.9974	1.002
29	 4	1.098	133.555	1.0000	0.061	1.099	133.538	1.0000	0.063	1.208	129.541	0.9974	0.649	1.209	129.507	0.9974	0.643
29	 5	1.067	132.850	0.9999	0.254	1.067	132.850	0.9999	0.254	1.167	128.941	0.9974	0.702	1.167	128.874	0.9973	0.752
29	 6	1.051	131.780	1.0000	0.150	1.051	131.780	1.0000	0.150	1.141	128.299	0.9976	0.569	1.139	128.320	0.9977	0.563
29	 7	1.024	131.500	0.9997	0.364	1.024	131.523	0.9998	0.356	1.106	128.093	0.9980	0.587	1.107	128.068	0.9980	0.679
30	 0	1.346	130.610	0.9999	0.320	1.346	130.567	0.9998	0.436	1.627	120.823	1.0000	1.113	1.626	120.843	1.0000	1.050
30	 1	1.195	129.845	0.9999	0.222	1.191	130.052	0.9998	0.377	1.387	122.651	0.9961	1.270	1.382	122.763	0.9964	1.182
30	 2	1.132	128.085	1.0000	0.147	1.132	128.107	1.0000	0.178	1.290	121.892	0.9968	0.761	1.291	121.832	0.9968	0.794
30	 3	1.100	126.700	0.9999	0.179	1.100	126.723	0.9999	0.215	1.238	121.158	0.9970	0.837	1.236	121.252	0.9970	0.831
30	 4	1.084	125.285	1.0000	0.141	1.084	125.285	1.0000	0.141	1.192	121.081	0.9973	1.079	1.190	121.151	0.9975	1.049
30	 5	1.053	124.450	1.0000	0.057	1.050	124.647	1.0000	0.111	1.144	120.765	0.9974	0.899	1.141	120.847	0.9975	0.919
30	 6	1.029	123.745	0.9997	0.366	1.028	123.879	0.9998	0.343	1.125	119.672	0.9976	0.821	1.125	119.624	0.9976	0.791
30	 7	1.009	122.735	0.9999	0.250	1.012	122.491	0.9998	0.289	1.074	120.019	0.9981	0.780	1.072	120.045	0.9981	0.796
31	 0	1.330	161.685	0.9998	0.390	1.333	161.488	0.9998	0.377	1.582	153.392	1.0000	1.406	1.585	153.257	1.0000	1.282
31	 1	1.201	159.155	0.9995	0.624	1.198	159.361	0.9996	0.566	1.346	154.863	0.9959	1.516	1.346	154.839	0.9959	1.413
31	 2	1.152	157.000	0.9999	0.204	1.149	157.197	1.0000	0.164	1.269	153.745	0.9966	1.190	1.269	153.715	0.9966	1.109
31	 3	1.125	155.430	0.9994	0.625	1.126	155.286	0.9994	0.642	1.212	153.489	0.9971	1.283	1.212	153.450	0.9972	1.220
31	 4	1.109	153.850	0.9999	0.221	1.111	153.644	0.9999	0.267	1.181	152.700	0.9971	1.367	1.179	152.746	0.9972	1.388
31	 5	1.073	153.700	0.9999	0.196	1.073	153.700	0.9999	0.196	1.141	152.403	0.9974	1.137	1.140	152.372	0.9975	1.079
31	 6	1.034	154.510	0.9999	0.256	1.034	154.510	0.9999	0.256	1.117	151.661	0.9975	0.751	1.115	151.677	0.9975	0.731
31	 7	1.033	152.560	0.9997	0.394	1.032	152.650	0.9997	0.401	1.087	151.418	0.9979	1.080	1.087	151.406	0.9979	1.005
